region,country,raw_level,raw_pct,raw_slope,raw_rmse,raw_corr,comp_level,comp_pct,comp_slope,comp_rmse,comp_corr,score_dash
Sudeste,Peru,1.6286903593834996,13.307349357211827,0.008666457510968131,0.14158860219068792,0.3332803743689171,0.0628930817610063,0.12744905430025794,0.19228002338421343,0,0.037129357041073785,0.41975151648655146
Sudeste,Paraguai,3.2286903593834992,5.8446106113341685,0.00439321638659361,0.3936063551402162,0.8866033372194286,0.16352201257861637,0,0.08346401229159284,0.16434381232989584,0.96191753682001635,1.3732473740201214
Sudeste,El Salvador,2.671309640616501,23.740869897377173,0.022170656308041353,0.22202500222229168,0.31106498894777956,0.12846662146119509,0.3056332801115831,0.5361578911032652,0.05245354534183844,0,1.0227113380178818
Sudeste,Uruguai,6.3713096406165,21.042885043058078,0.022076371511197485,0.27252890597538876,0.6110838866378907,0.36117102397691836,0.25955694943615504,0.5337569745154539,0.08538774931431951,0.5014321633513718,1.7413048605942185
Sudeste,Venezuela,9.6286903593835,64.39929182769023,0.040385890950919656,1.6750674072438405,0.6397501718577716,0.5660377358490567,1,1,1,0.5493431367057883,4.115380872554845
Sul,Argentina,1.8209407161202016,9.170671864185877,0.008960984709256582,0.2736440941115975,0.7164770410635002,0.08518681946079569,0.05959130062895275,0.2044138729832586,0.062370349698514085,0.3825433700395764,0.7941057128110975
Sul,Bolívia,9.9790592838798,24.715421291505727,0.024464904881523503,0.1880867852565188,0.5730679359812962,0.5359116022099448,0.3233949761086228,0.5931199899396319,0.006356469809386511,0.07966141892679274,1.538444456994379
Sul,Brasil,2.479059283879799,15.317141810890398,0.012019798143764963,0.17837771936452682,0.7050455202724702,0.12154696132596683,0.1639005640717118,0.28110283160861077,0,0.35839984498662525,0.9249502019929147
Sul,Chile,3.8209407161202007,9.118836076454599,0.006829918494386102,0.3621273471458191,0.7745865878605949,0.19568405702985642,0.058711616373582104,0.15098490378352228,0.12029982847692432,0.5052715113392164,1.0309519170031014
Sul,Colômbia,0.8790592838797995,7.809505308408539,0.005533198822868537,0.29224419911463306,0.5960270612537719,0.03314917127071822,0.03649149178140827,0.11847423146993813,0.07454773187085376,0.12815139907403783,0.3908140254669562
Sul,Costa Rica,0.8209407161202016,23.870388871485638,0.011547262814847593,0.40073283872394233,0.6790576363004032,0.029938200676265292,0.3090542715933738,0.2692556748387551,0.14557462261497484,0.3035130858910963,1.0573358556144654
Sul,Cuba,3.4209407161202012,38.78635525804026,0.021024413783674208,0.9874082232303877,0.544478951197296,0.1735846095160443,0.5621871235896093,0.506861810059412,0.5296676353734175,0.019281100070830327,1.7915822786093134
Sul,República Dominicana,18.379059283879798,26.25134125243801,0.020443175257454156,0.6922159605074938,0.9448462362617657,1,0.34946045454112956,0.492289304006615,0.3364069523338474,0.8648621696447918,3.0430188805263834
Sul,Equador,1.0790592838797988,12.214376985064455,0.011556896673934974,0.19400479315445893,0.5957838779489558,0.04419889502762426,0.1112447931293141,0.2694972098773487,0.010230955671717938,0.1276377926764626,0.5628096463824676
Sul,Guatemala,7.879059283879798,14.399919251763656,0.01225362964482845,0.24480357418004856,0.5860299996875171,0.41988950276243087,0.14833474981000053,0.2869653317886009,0.04348862654705151,0.10703747112053567,1.0057156820286195
Sul,Honduras,3.2790592838798,13.340035838939066,0.010130142726643337,0.22541171132422044,0.5353497003588115,0.16574585635359118,0.13034789571560998,0.23372638672154164,0.03079288504502889,0,0.5606130238357717
Sul,México,0.7790592838797998,12.702848018206943,0.009166903531644705,0.22562184533798224,0.6243066919846798,0.027624309392265196,0.11953443809984468,0.20957656119174756,0.030930458579832457,0.18787835802560945,0.5755441252892993
Sul,Nicarágua,0.27905928387979984,24.830909829813045,0.023618667649691956,0.2061799158620854,0.5585045923296919,0,0.32535488553165287,0.5719035759775974,0.018201938748517887,0.04890344203686317,0.9643638422946313
Sul,Panamá,0.5790592838797988,6.055719502898604,8.077392865918007e-4,0.26437301388831763,0.837777304384543,0.01657458563535906,0.00672869993579128,0,0.05630062659690394,0.638731151171829,0.7183350633398833
Sul,Peru,3.479059283879799,13.121966599130694,0.00835864006921419,0.1833149046669421,0.5692737992181673,0.17679558011049723,0.12664713056404042,0.1893122055663186,0.003232346928867204,0.07164815125493536,0.5676354144246588
Sul,Paraguai,5.079059283879799,5.659227853253036,0.004085398944839669,0.3395985919104991,1.0088315455309027,0.26519337016574585,0,0.08217575582858515,0.1055503815075219,1,1.4529195075018528
Sul,El Salvador,0.8209407161202016,23.55548713929604,0.021862838866287412,0.18531525007774158,0.5374334454909678,0.029938200676265292,0.3037102012527782,0.5278823619327614,0.004541961607924955,0.004400897633992727,0.8704736231037226
Sul,Uruguai,4.520940716120201,20.857502284976945,0.021768554069443544,0.22445102216463103,0.7266647902880752,0.2343580901790277,0.2579237880149436,0.5255185031885221,0.030163927356712892,0.4040600328819968,1.452024341621203
Sul,Venezuela,11.4790592838798,64.58467458577137,0.0406937083926736,1.7058082245255446,0.9499103916798293,0.6187845303867404,1,1,1,0.875557733729668,4.494342264116408
